domain	last_responding_IP	server_ip	block_level	crawler_block_type	traceroute_block_type	block_status_code	lri_country	srv_country	lri_location_category	lri_comparison	lri_distance	merged_hops	min_diff	ref_ip	cdn_str	final_label
thetileapp.com	52.93.69.195	13.35.175.35	HTTP	Blockpage	HTTP-TracerouteComplete	200-UNSUPPORTED_BROWSER	US	US	SAME_AS_SERVER	FROM_CONTROL	CLOSE_TO_SERVER	5	1	N/A	CDN_True	HTTP-Serverside-Blocking
23ku-web.jp	52.93.69.195	13.35.175.35	HTTP	Blockpage	HTTP-TracerouteComplete	502-OTHER	US	US	SAME_AS_SERVER	FROM_CONTROL	CLOSE_TO_SERVER	5	1	N/A	CDN_True	HTTP-Serverside-Blocking
owler.com	52.93.69.191	13.35.175.83	HTTP	Blockpage	HTTP-TracerouteComplete	503-OTHER:ABUSE_BLOCKED-BV	US	US	SAME_AS_SERVER	FROM_CONTROL	CLOSE_TO_SERVER	5	1	N/A	CDN_True	HTTP-Serverside-Blocking
impactradius-tag.com	52.93.69.191	13.35.175.83	HTTP	Blockpage	HTTP-TracerouteComplete	403-AMAZON-CLOUDFRONT	US	US	SAME_AS_SERVER	FROM_CONTROL	CLOSE_TO_SERVER	5	1	N/A	CDN_True	HTTP-Serverside-Blocking
myetherapi.com	52.93.69.191	13.35.175.83	HTTP	Blockpage	HTTP-TracerouteComplete	403-CLOUDFRONT	US	US	SAME_AS_SERVER	FROM_CONTROL	CLOSE_TO_SERVER	5	1	N/A	CDN_True	HTTP-Serverside-Blocking
puwoqog.com	52.93.69.191	13.35.175.83	HTTP	Blockpage	HTTP-TracerouteComplete	404-OTHER	US	US	SAME_AS_SERVER	FROM_CONTROL	CLOSE_TO_SERVER	5	1	N/A	CDN_True	HTTP-Serverside-Blocking
mosaicslab.com	221.120.200.3	104.26.9.40	HTTP	Blockpage	HTTP-TracerouteComplete	503-OTHER:ABUSE_BLOCKED-BV	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	CLOSE_TO_SERVER	0	1	104.27.145.211	CDN_True	HTTP-Serverside-Blocking
whosdatedwho.com	110.93.252.172	174.34.56.95	HTTP	Blockpage	HTTP-RST	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	2	93.93.51.223	CDN_False	HTTP-Censorship
porn555.com	110.93.252.172	104.31.0.167	HTTP	Blockpage	HTTP-RST	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	2	104.27.140.115	CDN_True	HTTP-Censorship
milfhdvideo.com	203.135.5.69	67.22.41.2	HTTP	Blockpage	HTTP-RST	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	167.86.100.201	CDN_False	HTTP-Censorship
ifl-porn.com	221.120.200.3	104.31.85.162	HTTP	Blockpage	HTTP-TracerouteComplete	520-OTHER	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	CLOSE_TO_SERVER	0	1	104.27.145.211	CDN_True	HTTP-Serverside-Blocking
utorrent.com	110.93.252.198	98.143.146.7	HTTP	Blockpage	HTTP-RST	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	2	104.27.140.115	CDN_True	HTTP-Censorship
xnxx.realty	221.120.200.3	104.27.137.213	HTTP	Blockpage	HTTP-TracerouteComplete	520-OTHER	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	CLOSE_TO_SERVER	0	1	104.27.145.211	CDN_True	HTTP-Serverside-Blocking
bestchoiceguns.com	54.239.44.22	34.211.65.216	HTTP	Blockpage	HTTP-TracerouteComplete	403-OTHER	US	US	SAME_AS_SERVER	LRI_NOT_FOUND_ANYWHERE	N/A	N/A	-1	N/A	CDN_True	Inconclusive
dailyexcelsior.com	58.65.173.13	203.193.166.189	HTTP	Blockpage	HTTP-RST	403-OTHER	PK	IN	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	203.99.62.82	CDN_False	HTTP-Censorship
net-a-porter.com	23.210.57.195	2.21.57.253	HTTP	Blockpage	HTTP-TracerouteComplete	403-AKAMAI	US	FR	ELSEWHERE	FROM_TEST	CLOSE_TO_SERVER	0	1	2.21.52.61	CDN_True	HTTP-Serverside-Blocking
witalfieldt.com	52.93.69.191	13.35.175.53	HTTP	Blockpage	HTTP-TracerouteComplete	204-OTHER	US	US	SAME_AS_SERVER	FROM_CONTROL	CLOSE_TO_SERVER	5	1	N/A	CDN_True	HTTP-Serverside-Blocking
nykaa.com	52.93.69.189	13.35.175.70	HTTP	Blockpage	HTTP-TracerouteComplete	403-OTHER	US	US	SAME_AS_SERVER	FROM_CONTROL	CLOSE_TO_SERVER	5	1	N/A	CDN_True	HTTP-Serverside-Blocking
huful.com	52.93.69.189	13.35.175.70	HTTP	Blockpage	HTTP-TracerouteComplete	403-OTHER	US	US	SAME_AS_SERVER	FROM_CONTROL	CLOSE_TO_SERVER	5	1	N/A	CDN_True	HTTP-Serverside-Blocking
watchpornfree.info	110.93.252.198	51.91.153.46	HTTP	Blockpage	HTTP-RST	N/A	PK	GB	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	2	93.93.51.223	CDN_False	HTTP-Censorship
blueshift3.com	221.120.200.3	172.67.70.119	HTTP	Blockpage	HTTP-TracerouteComplete	403-OTHER:CLOUDFLARE_Security	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	CLOSE_TO_SERVER	0	1	104.27.145.211	CDN_True	HTTP-Serverside-Blocking
kiksexting.com	110.93.252.198	104.31.12.154	HTTP	Blockpage	HTTP-TracerouteComplete	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	2	104.27.140.115	CDN_True	HTTP-Censorship
pornofilmtv.net	110.93.252.198	104.31.12.154	HTTP	Blockpage	HTTP-TracerouteComplete	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	2	104.27.140.115	CDN_True	HTTP-Censorship
indianpornvideo.org	110.93.252.198	104.31.12.154	HTTP	Blockpage	HTTP-RST	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	2	104.27.140.115	CDN_True	HTTP-Censorship
xxxfilms.xxx	80.239.132.153	67.22.49.7	HTTP	Blockpage	HTTP-TracerouteComplete	N/A	ERR	US	ERR	FROM_CONTROL	CLOSE_TO_SERVER	0	1	N/A	CDN_False	HTTP-Serverside-Blocking
tmz.com	110.93.255.168	54.85.102.183	HTTP	RST	HTTP-PacketDrop	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	23.37.36.146	CDN_True	HTTP-Censorship
ad-sandbox.com	110.93.255.168	172.105.45.32	HTTP	Blockpage	HTTP-PacketDrop	200-Empty-page	PK	ERR	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	192.230.83.244	CDN_False	HTTP-Censorship
hourofcode.com	52.93.69.197	13.35.175.44	HTTP	Blockpage	HTTP-TracerouteComplete	200-UNSUPPORTED_BROWSER	US	US	SAME_AS_SERVER	FROM_CONTROL	CLOSE_TO_SERVER	5	1	N/A	CDN_True	HTTP-Serverside-Blocking
viralupdatestoday.com	52.93.69.197	13.35.175.44	HTTP	Blockpage	HTTP-TracerouteComplete	403-AMAZON-CLOUDFRONT	US	US	SAME_AS_SERVER	FROM_CONTROL	CLOSE_TO_SERVER	5	1	N/A	CDN_True	HTTP-Serverside-Blocking
bitchmomporn.com	52.93.69.197	109.206.161.65	HTTP	Blockpage	HTTP-TracerouteComplete	N/A	US	ERR	ELSEWHERE	LRI_NOT_FOUND_ANYWHERE	N/A	N/A	-1	N/A	CDN_False	Inconclusive
pussymomsex.com	52.93.69.197	109.206.161.65	HTTP	Blockpage	HTTP-PacketDrop	N/A	US	ERR	ELSEWHERE	LRI_NOT_FOUND_ANYWHERE	N/A	N/A	-1	N/A	CDN_False	Inconclusive
pornhqhub.com	149.11.135.106	88.208.60.244	HTTP	Blockpage	HTTP-TracerouteComplete	N/A	US	NL	ELSEWHERE	FROM_CONTROL	CLOSE_TO_SERVER	2	1	N/A	CDN_False	HTTP-Serverside-Blocking
zoola.io	52.94.81.44	15.222.197.39	HTTP	NoResponse	HTTP-TracerouteComplete	N/A	US	US	SAME_AS_SERVER	FROM_CONTROL	CLOSE_TO_SERVER	5	1	N/A	CDN_True	HTTP-Serverside-Blocking
bigbootytube.net	110.93.255.226	195.178.5.61	HTTP	Blockpage	HTTP-PacketDrop	N/A	PK	NL	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	93.93.51.223	CDN_False	HTTP-Censorship
harpersbazaar.com	27.111.228.34	151.101.192.155	HTTP	Blockpage	HTTP-TracerouteComplete	N/A	SG	US	ELSEWHERE	FROM_TEST	CLOSE_TO_SERVER	0	1	151.101.1.52	CDN_True	HTTP-Serverside-Blocking
menshealth.com	27.111.228.34	151.101.192.155	HTTP	Blockpage	HTTP-RST	N/A	SG	US	ELSEWHERE	FROM_TEST	CLOSE_TO_SERVER	0	1	151.101.1.52	CDN_True	HTTP-Serverside-Blocking
be-intl-big-data-trainings-ok.live	221.120.200.3	172.67.190.27	HTTP	Blockpage	HTTP-TracerouteComplete	410-OTHER	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	CLOSE_TO_SERVER	0	1	104.27.145.211	CDN_True	HTTP-Serverside-Blocking
xxxa.net	110.93.252.198	104.27.195.88	HTTP	Blockpage	HTTP-TracerouteComplete	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	2	104.27.140.115	CDN_True	HTTP-Censorship
videosporno.com.br	110.93.252.198	104.27.195.88	HTTP	Blockpage	HTTP-TracerouteComplete	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	2	104.27.140.115	CDN_True	HTTP-Censorship
missmalini.com	110.93.252.198	104.27.195.88	HTTP	Blockpage	HTTP-TracerouteComplete	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	2	104.27.140.115	CDN_True	HTTP-Censorship
nhentai.net	110.93.252.198	104.27.195.88	HTTP	RST	HTTP-RST	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	2	104.27.140.115	CDN_True	HTTP-Censorship
cwidaho.cc	221.120.200.3	172.67.11.101	HTTP	NoResponse	HTTP-TracerouteComplete	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	CLOSE_TO_SERVER	0	1	104.27.145.211	CDN_True	HTTP-Serverside-Blocking
sysquatro.com	54.239.44.24	52.88.3.156	HTTP	Blockpage	HTTP-TracerouteComplete	400-OTHER	US	US	SAME_AS_SERVER	LRI_NOT_FOUND_ANYWHERE	N/A	N/A	-1	N/A	CDN_True	Inconclusive
stalence-alawants.icu	52.95.67.208	3.6.129.16	HTTP	Blockpage	HTTP-TracerouteComplete	404-OTHER	US	US	SAME_AS_SERVER	LRI_NOT_FOUND_ANYWHERE	N/A	N/A	-1	N/A	CDN_True	Inconclusive
zctrack.com	52.95.67.208	3.6.129.16	HTTP	Blockpage	HTTP-TracerouteComplete	404-OTHER	US	US	SAME_AS_SERVER	LRI_NOT_FOUND_ANYWHERE	N/A	N/A	-1	N/A	CDN_True	Inconclusive
sperans-beactor.com	52.95.67.208	3.6.129.16	HTTP	Blockpage	HTTP-TracerouteComplete	404-OTHER	US	US	SAME_AS_SERVER	LRI_NOT_FOUND_ANYWHERE	N/A	N/A	-1	N/A	CDN_True	Inconclusive
solvessor-rouslogue.com	52.95.67.208	3.6.129.16	HTTP	Blockpage	HTTP-TracerouteComplete	404-OTHER	US	US	SAME_AS_SERVER	LRI_NOT_FOUND_ANYWHERE	N/A	N/A	-1	N/A	CDN_True	Inconclusive
mandatory.com	185.1.15.41	104.19.135.102	HTTP	Blockpage	HTTP-TracerouteComplete	N/A	AE	US	ELSEWHERE	FROM_TEST	CLOSE_TO_SERVER	0	1	104.18.191.77	CDN_True	HTTP-Serverside-Blocking
caviar.com	185.1.15.41	104.18.165.96	HTTP	Blockpage	HTTP-TracerouteComplete	520-OTHER	AE	US	ELSEWHERE	FROM_TEST	CLOSE_TO_SERVER	0	1	104.18.191.77	CDN_True	HTTP-Serverside-Blocking
csdnimg.cn	134.0.217.226	47.246.28.231	HTTP	Blockpage	HTTP-TracerouteComplete	403-OTHER	OM	CA	ELSEWHERE	FROM_CONTROL	CLOSE_TO_SERVER	1	0	N/A	CDN_False	HTTP-Serverside-Blocking
flyflv.com	58.65.165.42	46.229.168.218	HTTP	RST	HTTP-PacketDrop	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	4	192.0.66.144	CDN_False	HTTP-Censorship
livejasmin.com	27.111.229.137	109.71.161.200	HTTP	RST	HTTP-TracerouteComplete	N/A	SG	LU	ELSEWHERE	FROM_TEST	CLOSE_TO_SERVER	0	1	93.93.51.223	CDN_False	HTTP-Serverside-Blocking
woof.tube	119.63.136.181	34.235.250.63	HTTP	Blockpage	HTTP-TracerouteComplete	200-UNCAUGHT: Incapsula incident	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	4	104.27.140.115	CDN_True	HTTP-Censorship
verystream.com	119.63.136.181	34.235.250.63	HTTP	Blockpage	HTTP-TracerouteComplete	200-UNCAUGHT: Incapsula incident	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	4	104.27.140.115	CDN_True	HTTP-Censorship
streamango.com	119.63.136.181	34.235.250.63	HTTP	Blockpage	HTTP-TracerouteComplete	200-UNCAUGHT: Incapsula incident	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	4	104.27.140.115	CDN_True	HTTP-Censorship
rapidvideo.com	119.63.136.181	34.235.250.63	HTTP	Blockpage	HTTP-PacketDrop	200-UNCAUGHT: Incapsula incident	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	4	104.27.140.115	CDN_True	HTTP-Censorship
hotmovs.com	27.111.228.132	104.31.1.190	HTTP	RST	HTTP-TracerouteComplete	N/A	SG	US	ELSEWHERE	FROM_TEST	CLOSE_TO_SERVER	0	1	104.27.140.115	CDN_True	HTTP-Serverside-Blocking
pervertslut.com	27.111.228.132	104.31.1.190	HTTP	RST	HTTP-RST	N/A	SG	US	ELSEWHERE	FROM_TEST	CLOSE_TO_SERVER	0	1	104.27.140.115	CDN_True	HTTP-Serverside-Blocking
hdpornmax.com	149.11.105.2	88.208.2.213	HTTP	Blockpage	HTTP-TracerouteComplete	N/A	US	NL	ELSEWHERE	FROM_CONTROL	CLOSE_TO_SERVER	2	1	N/A	CDN_False	HTTP-Serverside-Blocking
eightforums.com	221.120.200.3	104.25.55.23	HTTP	Blockpage	HTTP-TracerouteComplete	503-OTHER:ABUSE_BLOCKED-BV	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	CLOSE_TO_SERVER	0	1	104.27.145.211	CDN_True	HTTP-Serverside-Blocking
fuck2bhabhi.com	110.93.252.172	34.98.99.30	HTTP	RST	HTTP-TracerouteComplete	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	2	104.27.140.115	CDN_True	HTTP-Censorship
olderwomansexlinks.com	110.93.252.172	34.98.99.30	HTTP	Blockpage	HTTP-RST	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	2	104.27.140.115	CDN_True	HTTP-Censorship
apornstories.com	110.93.252.172	209.126.105.223	HTTP	RST	HTTP-RST	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	2	93.93.51.223	CDN_False	HTTP-Censorship
hdpornhub.co	221.120.200.3	104.27.159.177	HTTP	Blockpage	HTTP-TracerouteComplete	520-OTHER	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	CLOSE_TO_SERVER	0	1	104.27.145.211	CDN_True	HTTP-Serverside-Blocking
ixxx.wtf	110.93.252.198	172.64.130.29	HTTP	Blockpage	HTTP-RST	520-OTHER	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	2	104.27.140.115	CDN_True	HTTP-Censorship
awesomestuff365.com	221.120.200.3	104.26.5.24	HTTP	Blockpage	HTTP-TracerouteComplete	403-OTHER:ABUSE_BLOCKED-CAPTCHA	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	CLOSE_TO_SERVER	0	1	104.27.145.211	CDN_True	HTTP-Serverside-Blocking
kvcore.com	185.1.15.41	104.17.235.232	HTTP	Blockpage	HTTP-TracerouteComplete	503-OTHER:ABUSE_BLOCKED-BV	AE	US	ELSEWHERE	FROM_TEST	CLOSE_TO_SERVER	0	1	104.18.191.77	CDN_True	HTTP-Serverside-Blocking
marshallrealtyteam.com	185.1.15.41	104.17.235.232	HTTP	Blockpage	HTTP-PacketDrop	503-OTHER:ABUSE_BLOCKED-BV	AE	US	ELSEWHERE	FROM_TEST	CLOSE_TO_SERVER	0	1	104.18.191.77	CDN_True	HTTP-Serverside-Blocking
nerd.dk	149.6.136.106	195.182.36.115	HTTP	Blockpage	HTTP-TracerouteComplete	401-OTHER	US	DK	ELSEWHERE	FROM_CONTROL	CLOSE_TO_SERVER	0	1	N/A	CDN_False	HTTP-Serverside-Blocking
expedia.be	80.81.192.28	184.31.80.188	HTTP	Blockpage	HTTP-TracerouteComplete	429-OTHER	DE	NL	ELSEWHERE	FROM_CONTROL	CLOSE_TO_SERVER	0	1	N/A	CDN_True	HTTP-Serverside-Blocking
expedia.dk	80.81.192.28	184.31.80.188	HTTP	Blockpage	HTTP-TracerouteComplete	429-OTHER	DE	NL	ELSEWHERE	FROM_CONTROL	CLOSE_TO_SERVER	0	1	N/A	CDN_True	HTTP-Serverside-Blocking
expedia.com.au	80.81.192.28	184.31.80.188	HTTP	Blockpage	HTTP-TracerouteComplete	429-OTHER	DE	NL	ELSEWHERE	FROM_CONTROL	CLOSE_TO_SERVER	0	1	N/A	CDN_True	HTTP-Serverside-Blocking
bttn.io	150.222.242.183	52.10.62.58	HTTP	Blockpage	HTTP-TracerouteComplete	404-OTHER	US	US	SAME_AS_SERVER	LRI_NOT_FOUND_ANYWHERE	N/A	N/A	-1	N/A	CDN_True	Inconclusive
desixnxx2.net	110.93.252.198	173.208.214.90	HTTP	Blockpage	HTTP-RST	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	2	93.93.51.223	CDN_False	HTTP-Censorship
worldofwonder.net	110.93.252.146	104.27.203.89	HTTP	Blockpage	HTTP-TracerouteComplete	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	2	104.27.140.115	CDN_True	HTTP-Censorship
badgirlsbible.com	110.93.252.146	104.27.203.89	HTTP	Blockpage	HTTP-TracerouteComplete	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	2	104.27.140.115	CDN_True	HTTP-Censorship
indianpornvideos2.com	110.93.252.146	104.27.203.89	HTTP	Blockpage	HTTP-RST	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	2	104.27.140.115	CDN_True	HTTP-Censorship
interactivemedia.net	89.107.70.82	195.88.45.56	HTTP	Blockpage	HTTP-TracerouteComplete	403-OTHER:CLOUDFLARE_Security	DE	DE	SAME_AS_SERVER	FROM_CONTROL	CLOSE_TO_SERVER	0	1	N/A	CDN_False	HTTP-Serverside-Blocking
adscale.de	89.107.70.82	195.88.45.56	HTTP	Blockpage	HTTP-TracerouteComplete	403-OTHER:CLOUDFLARE_Security	DE	DE	SAME_AS_SERVER	FROM_CONTROL	CLOSE_TO_SERVER	0	1	N/A	CDN_False	HTTP-Serverside-Blocking
metal-masters.us	138.197.251.160	209.97.170.78	HTTP	Blockpage	HTTP-TracerouteComplete	405-OTHER	US	US	SAME_AS_SERVER	FROM_TEST	CLOSE_TO_SERVER	1	1	209.97.170.78	CDN_False	HTTP-Serverside-Blocking
legaladviser.us	138.197.251.160	209.97.170.78	HTTP	Blockpage	HTTP-TracerouteComplete	405-OTHER	US	US	SAME_AS_SERVER	FROM_TEST	CLOSE_TO_SERVER	1	1	209.97.170.78	CDN_False	HTTP-Serverside-Blocking
ac-illust.com	52.93.69.187	13.35.175.105	HTTP	Blockpage	HTTP-TracerouteComplete	200-Access Denied	US	US	SAME_AS_SERVER	FROM_CONTROL	CLOSE_TO_SERVER	5	1	N/A	CDN_True	HTTP-Serverside-Blocking
talentbrew.io	52.93.69.187	13.35.175.105	HTTP	Blockpage	HTTP-TracerouteComplete	403-CLOUDFRONT	US	US	SAME_AS_SERVER	FROM_CONTROL	CLOSE_TO_SERVER	5	1	N/A	CDN_True	HTTP-Serverside-Blocking
xxxpornhubsex.com	221.120.200.3	104.24.121.140	HTTP	Blockpage	HTTP-TracerouteComplete	520-OTHER	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	CLOSE_TO_SERVER	0	1	104.27.145.211	CDN_True	HTTP-Serverside-Blocking
bdsmtest.org	110.93.252.198	104.31.10.189	HTTP	Blockpage	HTTP-RST	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	2	104.27.140.115	CDN_True	HTTP-Censorship
techlifeireland.com	52.93.69.141	52.16.33.60	HTTP	Blockpage	HTTP-TracerouteComplete	403-OTHER	US	IE	ELSEWHERE	FROM_TEST	CLOSE_TO_SERVER	12	1	63.34.153.185	CDN_True	HTTP-Serverside-Blocking
pindaw.com	203.83.223.29	3.0.25.35	HTTP	Blockpage	HTTP-TracerouteComplete	200-Empty-page	SG	US	ELSEWHERE	FROM_TEST	CLOSE_TO_SERVER	6	1	52.219.40.38	CDN_True	HTTP-Serverside-Blocking
clcktrax.com	203.83.223.29	3.0.25.35	HTTP	Blockpage	HTTP-TracerouteComplete	200-Empty-page	SG	US	ELSEWHERE	FROM_TEST	CLOSE_TO_SERVER	6	1	52.219.40.38	CDN_True	HTTP-Serverside-Blocking
tpcserve.com	203.83.223.29	3.0.25.35	HTTP	Blockpage	HTTP-TracerouteComplete	200-Empty-page	SG	US	ELSEWHERE	FROM_TEST	CLOSE_TO_SERVER	6	1	52.219.40.38	CDN_True	HTTP-Serverside-Blocking
groamth.com	203.83.223.29	3.0.25.35	HTTP	Blockpage	HTTP-TracerouteComplete	200-Empty-page	SG	US	ELSEWHERE	FROM_TEST	CLOSE_TO_SERVER	6	1	52.219.40.38	CDN_True	HTTP-Serverside-Blocking
mrmserve.com	203.83.223.29	3.0.25.35	HTTP	Blockpage	HTTP-TracerouteComplete	200-Empty-page	SG	US	ELSEWHERE	FROM_TEST	CLOSE_TO_SERVER	6	1	52.219.40.38	CDN_True	HTTP-Serverside-Blocking
imganalytics.com	203.83.223.29	3.0.25.35	HTTP	Blockpage	HTTP-TracerouteComplete	200-Empty-page	SG	US	ELSEWHERE	FROM_TEST	CLOSE_TO_SERVER	6	1	52.219.40.38	CDN_True	HTTP-Serverside-Blocking
ganji.com	172.16.36.134	154.8.241.69	HTTP	NoResponse	HTTP-PacketDrop	N/A	ERR	GB	ERR	FROM_TEST	N/A	0	2	203.99.62.82	CDN_False	Inconclusive
nedcarrivegov.info	150.222.115.67	13.227.130.62	HTTP	Blockpage	HTTP-TracerouteComplete	204-OTHER	US	US	SAME_AS_SERVER	FROM_CONTROL	CLOSE_TO_SERVER	4	1	N/A	CDN_True	HTTP-Serverside-Blocking
eredresentiona.info	150.222.115.67	13.227.130.62	HTTP	Blockpage	HTTP-TracerouteComplete	204-OTHER	US	US	SAME_AS_SERVER	FROM_CONTROL	CLOSE_TO_SERVER	4	1	N/A	CDN_True	HTTP-Serverside-Blocking
yesporn.online	110.93.252.172	145.239.1.155	HTTP	Blockpage	HTTP-RST	N/A	PK	GB	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	2	93.93.51.223	CDN_False	HTTP-Censorship
cam.bet	80.239.132.153	185.75.252.173	HTTP	Blockpage	HTTP-TracerouteComplete	N/A	ERR	NL	ERR	FROM_TEST	N/A	2	1	185.75.252.139	CDN_False	Inconclusive
jmin.net	110.93.252.146	5.39.48.58	HTTP	Blockpage	HTTP-RST	N/A	PK	FR	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	2	93.93.51.223	CDN_False	HTTP-Censorship
ok.xxx	62.115.34.2	185.240.30.5	HTTP	Blockpage	HTTP-TracerouteComplete	N/A	ERR	ERR	ERR	FROM_TEST	N/A	0	1	185.240.30.110	CDN_False	Inconclusive
artbrid.com	3.6.118.31	3.6.118.31	HTTP	NoResponse	HTTP-TracerouteComplete	N/A	US	US	SAME_AS_SERVER	FROM_CONTROL	CLOSE_TO_SERVER	0	0	N/A	CDN_True	HTTP-Serverside-Blocking
ezojs.com	3.6.118.31	3.6.118.31	HTTP	Blockpage	HTTP-TracerouteComplete	200-Empty-page	US	US	SAME_AS_SERVER	FROM_CONTROL	CLOSE_TO_SERVER	0	0	N/A	CDN_True	HTTP-Serverside-Blocking
xxxhd93.com	221.120.200.3	104.27.175.7	HTTP	Blockpage	HTTP-TracerouteComplete	520-OTHER	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	CLOSE_TO_SERVER	0	1	104.27.145.211	CDN_True	HTTP-Serverside-Blocking
tits-guru.com	110.93.255.168	138.197.237.254	HTTP	Blockpage	HTTP-RST	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	192.230.83.244	CDN_False	HTTP-Censorship
xxxtor.com	110.93.255.168	31.210.170.169	HTTP	Blockpage	HTTP-RST	N/A	PK	RU	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	192.230.83.244	CDN_False	HTTP-Censorship
impactradius-go.com	52.93.69.199	13.35.175.86	HTTP	RST	HTTP-TracerouteComplete	N/A	US	US	SAME_AS_SERVER	FROM_CONTROL	CLOSE_TO_SERVER	5	1	N/A	CDN_True	HTTP-Serverside-Blocking
curve.vip	52.93.69.199	13.35.175.86	HTTP	NoResponse	HTTP-TracerouteComplete	N/A	US	US	SAME_AS_SERVER	FROM_CONTROL	CLOSE_TO_SERVER	5	1	N/A	CDN_True	HTTP-Serverside-Blocking
thetinforrop.info	52.93.69.199	13.35.175.86	HTTP	Blockpage	HTTP-TracerouteComplete	204-OTHER	US	US	SAME_AS_SERVER	FROM_CONTROL	CLOSE_TO_SERVER	5	1	N/A	CDN_True	HTTP-Serverside-Blocking
computerforum.com	221.120.200.3	172.67.209.243	HTTP	Blockpage	HTTP-TracerouteComplete	403-OTHER:ABUSE_BLOCKED-CAPTCHA	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	CLOSE_TO_SERVER	0	1	104.27.145.211	CDN_True	HTTP-Serverside-Blocking
porno-wonder.com	110.93.252.172	158.69.246.9	HTTP	Blockpage	HTTP-RST	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	2	93.93.51.223	CDN_False	HTTP-Censorship
xnakedwomen.com	172.16.36.134	109.206.176.72	HTTP	Blockpage	HTTP-PacketDrop	N/A	ERR	ERR	ERR	FROM_TEST	N/A	0	2	203.99.62.82	CDN_False	Inconclusive
